2021-04-14 15:26:21,658 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Wed Apr 14 15:26:21 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 15:26:22,426 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:26:22,537 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 15:26:22,670 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:5a3eb4b42a63-45177-1618413982547-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:26:22,745 | INFO  | Listening for connections at: tcp://5a3eb4b42a63:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:26:22,747 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:26:22,751 | INFO  | Listening for connections at: amqp://5a3eb4b42a63:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:26:22,753 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:26:22,756 | INFO  | Listening for connections at: stomp://5a3eb4b42a63:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:26:22,758 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:26:22,762 | INFO  | Listening for connections at: mqtt://5a3eb4b42a63:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:26:22,764 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:26:22,848 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6f7923a5{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 15:26:22,879 | INFO  | Listening for connections at ws://5a3eb4b42a63:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 15:26:22,880 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:26:22,881 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:5a3eb4b42a63-45177-1618413982547-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:26:22,882 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:26:23,362 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 15:26:23,516 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 15:26:23,517 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 15:26:23,553 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 15:26:23,697 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 15:26:23,726 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 16:13:02,971 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Wed Apr 14 16:13:02 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 16:13:03,806 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:13:03,887 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 16:13:03,909 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 16:13:04,081 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:5a3eb4b42a63-36795-1618416783919-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:13:04,102 | INFO  | Listening for connections at: tcp://5a3eb4b42a63:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:13:04,104 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:13:04,109 | INFO  | Listening for connections at: amqp://5a3eb4b42a63:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:13:04,111 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:13:04,114 | INFO  | Listening for connections at: stomp://5a3eb4b42a63:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:13:04,119 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:13:04,123 | INFO  | Listening for connections at: mqtt://5a3eb4b42a63:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:13:04,125 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:13:04,265 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3f57bcad{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 16:13:04,315 | INFO  | Listening for connections at ws://5a3eb4b42a63:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 16:13:04,316 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:13:04,317 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:5a3eb4b42a63-36795-1618416783919-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:13:04,318 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:13:04,675 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 16:13:04,840 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 16:13:04,841 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 16:13:04,891 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 16:13:05,049 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 16:13:05,098 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 16:21:10,055 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Wed Apr 14 16:21:10 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 16:21:10,631 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:21:10,692 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 16:21:10,713 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 16:21:10,888 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:b15222f92870-38109-1618417270721-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 16:21:10,906 | INFO  | Listening for connections at: tcp://b15222f92870:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:21:10,908 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:21:10,913 | INFO  | Listening for connections at: amqp://b15222f92870:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:21:10,915 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:21:10,918 | INFO  | Listening for connections at: stomp://b15222f92870:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:21:10,920 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:21:10,924 | INFO  | Listening for connections at: mqtt://b15222f92870:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 16:21:10,928 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:21:11,003 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3f57bcad{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 16:21:11,027 | INFO  | Listening for connections at ws://b15222f92870:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 16:21:11,028 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 16:21:11,030 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:b15222f92870-38109-1618417270721-0:1) started | org.apache.activemq.broker.BrokerService | main
